Fecha,flujo,tarea_detalle,Usuario,Tareas realizadas
19 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_damercur,51
19 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_flmonten,41
19 jun 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_flmonten,111
19 jun 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_esguadal,75
19 jun 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_aglugone,106
19 jun 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_damercur,71
19 jun 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_julieflo,83
19 jun 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_hernflor,81
19 jun 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_yaportas,133
20 jun 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_yaportas,121
20 jun 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_maseinha,139
23 jun 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_flmonten,31
23 jun 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_maseinha,32
23 jun 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_julieflo,98
23 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_julieflo,48
23 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_hernflor,42
23 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_aglugone,47
23 jun 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_esguadal,75
23 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_esguadal,36
23 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_damercur,40
23 jun 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_damercur,72
23 jun 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_hernflor,79
23 jun 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_aglugone,100
24 jun 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_damercur,77
24 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_julieflo,43
24 jun 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_aglugone,107
24 jun 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_julieflo,77
24 jun 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_maseinha,157
24 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_esguadal,43
24 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_hernflor,45
24 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_aglugone,47
24 jun 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_esguadal,75
24 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_damercur,45
24 jun 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_hernflor,77
24 jun 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_flmonten,166
25 jun 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_maseinha,167
25 jun 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_damercur,47
25 jun 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_aglugone,64
25 jun 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_flmonten,158
25 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_esguadal,31
25 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_aglugone,33
25 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_hernflor,27
25 jun 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_hernflor,64
25 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_damercur,21
25 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_julieflo,33
25 jun 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_julieflo,61
25 jun 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_esguadal,44
26 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_aglugone,40
26 jun 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_maseinha,164
26 jun 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_damercur,74
26 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_esguadal,45
26 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_damercur,37
26 jun 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_aglugone,83
26 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_julieflo,41
26 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_hernflor,47
26 jun 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_julieflo,116
26 jun 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_hernflor,79
26 jun 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_esguadal,70
26 jun 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_flmonten,146
27 jun 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_maseinha,173
27 jun 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_hernflor,78
27 jun 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_aglugone,97
27 jun 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_julieflo,99
27 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_julieflo,29
27 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_damercur,36
27 jun 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_damercur,81
27 jun 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_esguadal,67
27 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_esguadal,46
27 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_hernflor,46
27 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_aglugone,49
27 jun 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_flmonten,154
30 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_julieflo,49
30 jun 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_damercur,64
30 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_flmonten,44
30 jun 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_flmonten,80
30 jun 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_flmonten,121
30 jun 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_maseinha,165
30 jun 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_yaportas,21
30 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_aglugone,44
30 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_damercur,44
30 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_esguadal,47
30 jun 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_hernflor,48
30 jun 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_julieflo,94
30 jun 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_aglugone,102
30 jun 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_hernflor,79
30 jun 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_esguadal,69
1 jul 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_yaportas,164
1 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_julieflo,47
1 jul 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_maseinha,138
1 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_aglugone,106
1 jul 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_flmonten,36
1 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_esguadal,74
1 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_julieflo,103
1 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_damercur,38
1 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_aglugone,30
1 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_esguadal,46
1 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_hernflor,45
1 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_maseinha,46
1 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_damercur,75
1 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_maseinha,93
1 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_hernflor,80
2 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_hernflor,45
2 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_damercur,58
2 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_julieflo,72
2 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_hernflor,81
2 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_aglugone,103
2 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_flmonten,18
2 jul 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_yaportas,113
2 jul 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_maseinha,29
2 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_julieflo,59
2 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_aglugone,45
2 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_damercur,44
2 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_esguadal,47
2 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_yaportas,46
2 jul 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_flmonten,159
2 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_esguadal,74
2 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_yaportas,79
3 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_hernflor,82
3 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_hernflor,47
3 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_aglugone,107
3 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_esguadal,46
3 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_flmonten,46
3 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_julieflo,41
3 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_aglugone,37
3 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_damercur,46
3 jul 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_yaportas,28
3 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_damercur,79
3 jul 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_maseinha,171
3 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_flmonten,78
3 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_esguadal,70
3 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_julieflo,82
3 jul 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_flmonten,81
4 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_hernflor,43
4 jul 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_flmonten,14
4 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_maseinha,88
4 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_hernflor,80
4 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_julieflo,78
4 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_julieflo,50
4 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_aglugone,37
4 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_esguadal,44
4 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_aglugone,95
4 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_damercur,50
4 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_maseinha,46
4 jul 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_yaportas,117
4 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_damercur,81
4 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_esguadal,71
4 jul 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_maseinha,106
7 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_aglugone,37
7 jul 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_flmonten,135
7 jul 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_yaportas,113
7 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_julieflo,85
7 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_esguadal,44
7 jul 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_maseinha,18
7 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_hernflor,44
7 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_yaportas,57
7 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_esguadal,76
7 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_damercur,46
7 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_julieflo,53
7 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_damercur,76
7 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_aglugone,75
7 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_yaportas,97
7 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_hernflor,82
8 jul 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_flmonten,131
8 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_aglugone,37
8 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_damercur,79
8 jul 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_maseinha,156
8 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_esguadal,44
8 jul 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_yaportas,21
8 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_esguadal,61
8 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_damercur,48
8 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_julieflo,74
8 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_flmonten,46
8 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_hernflor,48
8 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_julieflo,48
8 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_aglugone,93
8 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_hernflor,82
8 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_flmonten,78
9 jul 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_maseinha,130
9 jul 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_yaportas,135
10 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_esguadal,36
10 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_aglugone,46
10 jul 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_yaportas,38
10 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_maseinha,43
10 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_damercur,47
10 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_hernflor,43
10 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_julieflo,55
10 jul 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_flmonten,51
10 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_esguadal,74
10 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_aglugone,104
10 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_hernflor,80
10 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_maseinha,91
10 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_damercur,79
10 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_julieflo,76
11 jul 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_maseinha,44
11 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_damercur,77
11 jul 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_flmonten,143
11 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_yaportas,53
11 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_aglugone,42
11 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_esguadal,46
11 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_hernflor,44
11 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_damercur,47
11 jul 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_yaportas,115
11 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_julieflo,42
11 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_yaportas,84
11 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_esguadal,67
11 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_hernflor,72
11 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_julieflo,65
11 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_aglugone,98
14 jul 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_yaportas,29
14 jul 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_maseinha,144
14 jul 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_flmonten,107
14 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_damercur,46
14 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_esguadal,43
14 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_aglugone,41
14 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_flmonten,79
14 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_hernflor,44
14 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_julieflo,53
14 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_flmonten,44
14 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_hernflor,78
14 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_julieflo,83
14 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_esguadal,73
14 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_aglugone,96
14 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_damercur,75
15 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_hernflor,43
15 jul 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_yaportas,150
15 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_hernflor,79
15 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_damercur,45
15 jul 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_maseinha,131
15 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_julieflo,48
15 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_damercur,81
15 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_aglugone,48
15 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_maseinha,48
15 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_esguadal,47
15 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_esguadal,75
15 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_julieflo,100
15 jul 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_flmonten,29
15 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_maseinha,84
15 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_aglugone,106
16 jul 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_flmonten,149
16 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_aglugone,43
16 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_damercur,47
16 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_hernflor,45
16 jul 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_maseinha,31
16 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_esguadal,46
16 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_julieflo,37
16 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_yaportas,55
16 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_damercur,80
16 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_aglugone,85
16 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_yaportas,99
16 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_esguadal,76
16 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_hernflor,77
16 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_julieflo,87
16 jul 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_yaportas,118
17 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_damercur,48
17 jul 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_yaportas,33
17 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_damercur,80
17 jul 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_flmonten,129
17 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_flmonten,43
17 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_hernflor,80
17 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_esguadal,46
17 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_aglugone,101
17 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_julieflo,43
17 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_hernflor,43
17 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_flmonten,77
17 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_esguadal,76
17 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_aglugone,48
17 jul 2025,KNOWN_VALUE_MERGE_DA,KNOWN_VALUE_MERGE_DA,ext_maseinha,158
17 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_julieflo,98
18 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_esguadal,49
18 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_hernflor,70
18 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_aglugone,17
18 jul 2025,KNOWN_VALUE_MERGE,KNOWN_VALUE_MERGE,ext_aglugone,78
18 jul 2025,KNOWN_VALUE_CREATION,KNOWN_VALUE_CREATION,ext_maseinha,45
